Energy (eV),n 10°,Dichroism 10°,Birefringence 10°,n 80°,Dichroism 80°,Birefringence 80°
310.6,"(np.complex128(0.002209724922928903+0.0014394367813221295j), np.complex128(0.0018089038048577793+0.0012023439917153015j))",0.000237092789606828,0.00040082111807112383,"(np.complex128(0.0018089038048577793+0.0012023439917153015j), np.complex128(0.002209724922928903+0.0014394367813221295j))",-0.000237092789606828,-0.00040082111807112383
310.7,"(np.complex128(0.0022056298782346024+0.0014315989813752793j), np.complex128(0.0018090309600318853+0.0012004080972535906j))",0.00023119088412168866,0.00039659891820271716,"(np.complex128(0.0018090309600318853+0.0012004080972535908j), np.complex128(0.0022056298782346024+0.0014315989813752793j))",-0.00023119088412168845,-0.00039659891820271716
310.8,"(np.complex128(0.0022015070175507977+0.0014238432700708946j), np.complex128(0.001809081546249914+0.0011988948058608614j))",0.00022494846421003325,0.0003924254713008838,"(np.complex128(0.001809081546249914+0.0011988948058608614j), np.complex128(0.0022015070175507977+0.0014238432700708946j))",-0.00022494846421003325,-0.0003924254713008838
310.9,"(np.complex128(0.0021973204865120576+0.001416351345058584j), np.complex128(0.0018093504529442571+0.001197203085088503j))",0.000219148259970081,0.0003879700335678005,"(np.complex128(0.0018093504529442571+0.001197203085088503j), np.complex128(0.0021973204865120576+0.001416351345058584j))",-0.000219148259970081,-0.0003879700335678005
311.0,"(np.complex128(0.0021932023216870767+0.0014091242126595491j), np.complex128(0.0018094001980558196+0.0011951699785171508j))",0.00021395423414239832,0.00038380212363125707,"(np.complex128(0.0018094001980558196+0.0011951699785171508j), np.complex128(0.0021932023216870767+0.0014091242126595491j))",-0.00021395423414239832,-0.00038380212363125707
311.1,"(np.complex128(0.0021891875702277058+0.0014019911098838431j), np.complex128(0.0018092876584116938+0.001193556212246973j))",0.00020843489763687018,0.00037989991181601197,"(np.complex128(0.001809287658411694+0.001193556212246973j), np.complex128(0.0021891875702277058+0.0014019911098838431j))",-0.00020843489763687018,-0.00037989991181601175
311.2,"(np.complex128(0.002184985368430148+0.0013947890843894917j), np.complex128(0.0018094971232345707+0.0011920675612387464j))",0.00020272152315074527,0.00037548824519557716,"(np.complex128(0.001809497123234571+0.0011920675612387467j), np.complex128(0.002184985368430148+0.001394789084389492j))",-0.00020272152315074527,-0.00037548824519557694
311.3,"(np.complex128(0.0021808038192443133+0.0013882406402880142j), np.complex128(0.0018096005332905306+0.0011899774009243172j))",0.000198263239363697,0.00037120328595378264,"(np.complex128(0.0018096005332905308+0.0011899774009243172j), np.complex128(0.0021808038192443133+0.0013882406402880142j))",-0.000198263239363697,-0.0003712032859537824
311.4,"(np.complex128(0.002176786204112127+0.0013815860467197294j), np.complex128(0.00180960230795721+0.0011884035996375204j))",0.000193182447082209,0.00036718389615491686,"(np.complex128(0.00180960230795721+0.0011884035996375206j), np.complex128(0.002176786204112127+0.0013815860467197294j))",-0.0001931824470822088,-0.00036718389615491686
311.5,"(np.complex128(0.002172778465414212+0.0013751915347209554j), np.complex128(0.0018096482165061646+0.0011864444881475797j))",0.00018874704657337576,0.0003631302489080475,"(np.complex128(0.0018096482165061646+0.0011864444881475797j), np.complex128(0.002172778465414212+0.0013751915347209554j))",-0.00018874704657337576,-0.0003631302489080475
311.6,"(np.complex128(0.002168783153942385+0.0013688066022869661j), np.complex128(0.0018096470453434178+0.0011847741123439588j))",0.00018403248994300738,0.0003591361085989672,"(np.complex128(0.0018096470453434178+0.0011847741123439588j), np.complex128(0.002168783153942385+0.0013688066022869661j))",-0.00018403248994300738,-0.0003591361085989672
311.7,"(np.complex128(0.0021648300233520733+0.0013627267412525772j), np.complex128(0.0018096571683407648+0.0011828344112535755j))",0.00017989232999900172,0.00035517285501130845,"(np.complex128(0.0018096571683407648+0.0011828344112535755j), np.complex128(0.0021648300233520737+0.0013627267412525772j))",-0.00017989232999900172,-0.0003551728550113089
311.8,"(np.complex128(0.00216094090815451+0.0013566257800367674j), np.complex128(0.0018095419194010555+0.0011810299359337397j))",0.00017559584410302767,0.0003513989887534545,"(np.complex128(0.0018095419194010555+0.0011810299359337397j), np.complex128(0.00216094090815451+0.0013566257800367674j))",-0.00017559584410302767,-0.0003513989887534545
311.9,"(np.complex128(0.002157023779456648+0.0013507027703850436j), np.complex128(0.001809487589895973+0.0011793061135743634j))",0.00017139665681068015,0.00034753618956067517,"(np.complex128(0.001809487589895973+0.0011793061135743636j), np.complex128(0.002157023779456648+0.0013507027703850436j))",-0.00017139665681067994,-0.00034753618956067517
312.0,"(np.complex128(0.0021531339750311745+0.0013449263393895804j), np.complex128(0.0018094488232285896+0.0011774836181815127j))",0.00016744272120806773,0.00034368515180258487,"(np.complex128(0.0018094488232285899+0.0011774836181815127j), np.complex128(0.002153133975031175+0.0013449263393895804j))",-0.00016744272120806773,-0.0003436851518025851
312.1,"(np.complex128(0.0021492958441732975+0.0013393180863582792j), np.complex128(0.0018095061594984592+0.0011757624077052564j))",0.0001635556786530228,0.00033978968467483837,"(np.complex128(0.0018095061594984592+0.0011757624077052564j), np.complex128(0.0021492958441732975+0.0013393180863582794j))",-0.000163555678653023,-0.00033978968467483837
312.2,"(np.complex128(0.0021455130110981974+0.0013338265546077195j), np.complex128(0.0018095040002527414+0.001173620216696385j))",0.00016020633791133452,0.000336009010845456,"(np.complex128(0.0018095040002527414+0.001173620216696385j), np.complex128(0.0021455130110981974+0.0013338265546077195j))",-0.00016020633791133452,-0.000336009010845456
312.3,"(np.complex128(0.0021419261660082767+0.0013285591481298118j), np.complex128(0.00180903457106838+0.001171485854311529j))",0.00015707329381828283,0.0003328915949398967,"(np.complex128(0.00180903457106838+0.001171485854311529j), np.complex128(0.0021419261660082767+0.0013285591481298118j))",-0.00015707329381828283,-0.0003328915949398967
312.4,"(np.complex128(0.0021383159512912524+0.0013229676362713372j), np.complex128(0.0018087318771965364+0.0011701744633550344j))",0.00015279317291630283,0.000329584074094716,"(np.complex128(0.0018087318771965364+0.0011701744633550346j), np.complex128(0.002138315951291253+0.0013229676362713372j))",-0.0001527931729163026,-0.0003295840740947164
312.5,"(np.complex128(0.002134645705712547+0.0013177899605974386j), np.complex128(0.0018086574330466666+0.0011682674826655253j))",0.00014952247793191325,0.00032598827266588047,"(np.complex128(0.0018086574330466666+0.0011682674826655253j), np.complex128(0.002134645705712547+0.0013177899605974386j))",-0.00014952247793191325,-0.00032598827266588047
312.6,"(np.complex128(0.0021309775514535985+0.0013124596342605462j), np.complex128(0.0018085340857887887+0.0011666538272004216j))",0.0001458058070601246,0.00032244346566480983,"(np.complex128(0.0018085340857887887+0.0011666538272004216j), np.complex128(0.0021309775514535985+0.0013124596342605462j))",-0.0001458058070601246,-0.00032244346566480983
312.7,"(np.complex128(0.002127284236345021+0.0013075296022123822j), np.complex128(0.0018085113324572454+0.0011647639028076683j))",0.00014276569940471382,0.00031877290388777554,"(np.complex128(0.0018085113324572454+0.0011647639028076683j), np.complex128(0.0021272842363450214+0.0013075296022123822j))",-0.00014276569940471382,-0.000318772903887776
312.8,"(np.complex128(0.002123778895286165+0.0013026588829915169j), np.complex128(0.001808277513791876+0.001162755324618271j))",0.0001399035583732459,0.0003155013814942888,"(np.complex128(0.0018082775137918763+0.001162755324618271j), np.complex128(0.002123778895286165+0.0013026588829915169j))",-0.0001399035583732459,-0.00031550138149428857
312.9,"(np.complex128(0.002120297412488408+0.0012977394810637568j), np.complex128(0.001807984854760608+0.0011610345248365943j))",0.00013670495622716242,0.00031231255772780006,"(np.complex128(0.001807984854760608+0.0011610345248365943j), np.complex128(0.002120297412488408+0.0012977394810637568j))",-0.00013670495622716242,-0.00031231255772780006
313.0,"(np.complex128(0.002116788000801217+0.0012929693738939364j), np.complex128(0.0018079034887532412+0.0011593116137799517j))",0.0001336577601139847,0.0003088845120479756,"(np.complex128(0.0018079034887532412+0.0011593116137799517j), np.complex128(0.002116788000801217+0.0012929693738939364j))",-0.0001336577601139847,-0.0003088845120479756
313.1,"(np.complex128(0.0021133753175639307+0.0012883575144576917j), np.complex128(0.001807630791571823+0.0011571368344415228j))",0.00013122068001616884,0.00030574452599210766,"(np.complex128(0.0018076307915718232+0.0011571368344415228j), np.complex128(0.0021133753175639307+0.0012883575144576917j))",-0.00013122068001616884,-0.00030574452599210745
313.2,"(np.complex128(0.0021100374787773285+0.0012837240309499505j), np.complex128(0.0018072442830392246+0.00115548729333361j))",0.0001282367376163405,0.0003027931957381039,"(np.complex128(0.0018072442830392246+0.00115548729333361j), np.complex128(0.0021100374787773285+0.0012837240309499505j))",-0.0001282367376163405,-0.0003027931957381039
313.3,"(np.complex128(0.002106712929974457+0.0012791607693558376j), np.complex128(0.0018069728236536494+0.0011536221995777304j))",0.0001255385697781072,0.00029974010632080757,"(np.complex128(0.0018069728236536494+0.0011536221995777304j), np.complex128(0.002106712929974457+0.0012791607693558376j))",-0.0001255385697781072,-0.00029974010632080757
313.4,"(np.complex128(0.002103335542325132+0.0012746176913108335j), np.complex128(0.0018067755566989847+0.0011519121781059984j))",0.00012270551320483505,0.00029655998562614716,"(np.complex128(0.0018067755566989847+0.0011519121781059984j), np.complex128(0.002103335542325132+0.0012746176913108335j))",-0.00012270551320483505,-0.00029655998562614716
313.5,"(np.complex128(0.0021001400447687247+0.0012704441668652858j), np.complex128(0.0018063256042360127+0.0011496863310590487j))",0.00012075783580623714,0.00029381444053271197,"(np.complex128(0.0018063256042360127+0.0011496863310590487j), np.complex128(0.0021001400447687247+0.001270444166865286j))",-0.00012075783580623735,-0.00029381444053271197
313.6,"(np.complex128(0.002097020969651769+0.0012658773724704697j), np.complex128(0.0018058003069181044+0.0011482505275874503j))",0.00011762684488301946,0.0002912206627336644,"(np.complex128(0.0018058003069181046+0.0011482505275874503j), np.complex128(0.0020970209696517693+0.0012658773724704697j))",-0.00011762684488301946,-0.0002912206627336646
313.7,"(np.complex128(0.0020937352348161364+0.00126152692150164j), np.complex128(0.0018056235043037356+0.0011465304973852803j))",0.00011499642411635968,0.00028811173051240075,"(np.complex128(0.0018056235043037356+0.0011465304973852803j), np.complex128(0.0020937352348161364+0.00126152692150164j))",-0.00011499642411635968,-0.00028811173051240075
313.8,"(np.complex128(0.00209054047106515+0.001257349973264839j), np.complex128(0.0018052001862196934+0.001144497115914418j))",0.000112852857350421,0.0002853402848454567,"(np.complex128(0.0018052001862196936+0.001144497115914418j), np.complex128(0.0020905404710651505+0.001257349973264839j))",-0.000112852857350421,-0.00028534028484545693
313.9,"(np.complex128(0.0020873729100027607+0.0012531065352646953j), np.complex128(0.001804823228726829+0.0011430448234295253j))",0.00011006171183517008,0.0002825496812759317,"(np.complex128(0.001804823228726829+0.0011430448234295253j), np.complex128(0.0020873729100027607+0.0012531065352646953j))",-0.00011006171183517008,-0.0002825496812759317
314.0,"(np.complex128(0.002084230687877509+0.001249062528696602j), np.complex128(0.0018045542328686019+0.00114107731970137j))",0.00010798520899523182,0.00027967645500890726,"(np.complex128(0.0018045542328686019+0.0011410773197013703j), np.complex128(0.002084230687877509+0.001249062528696602j))",-0.0001079852089952316,-0.00027967645500890726
314.1,"(np.complex128(0.0020811722337982846+0.001244993889429026j), np.complex128(0.0018040889400230897+0.001139298073942741j))",0.0001056958154862851,0.00027708329377519494,"(np.complex128(0.0018040889400230897+0.001139298073942741j), np.complex128(0.0020811722337982846+0.001244993889429026j))",-0.0001056958154862851,-0.00027708329377519494
314.2,"(np.complex128(0.0020781371781219936+0.0012409697398248162j), np.complex128(0.0018036711937883668+0.0011375975020703848j))",0.00010337223775443139,0.00027446598433362676,"(np.complex128(0.0018036711937883668+0.0011375975020703848j), np.complex128(0.0020781371781219936+0.0012409697398248162j))",-0.00010337223775443139,-0.00027446598433362676
314.3,"(np.complex128(0.0020750474416601425+0.001236914789896206j), np.complex128(0.00180333039512613+0.001135875062219548j))",0.0001010397276766579,0.0002717170465340124,"(np.complex128(0.0018033303951261303+0.001135875062219548j), np.complex128(0.0020750474416601425+0.0012369147898962062j))",-0.00010103972767665811,-0.0002717170465340122
314.4,"(np.complex128(0.0020720193929208435+0.0012331358896843349j), np.complex128(0.001802895302918971+0.0011339755937970874j))",9.916029588724748e-05,0.0002691240900018724,"(np.complex128(0.001802895302918971+0.0011339755937970874j), np.complex128(0.0020720193929208435+0.0012331358896843349j))",-9.916029588724748e-05,-0.0002691240900018724
314.5,"(np.complex128(0.0020690831967854657+0.0012292146246284997j), np.complex128(0.0018024013993959585+0.0011323010996211207j))",9.691352500737905e-05,0.00026668179738950724,"(np.complex128(0.0018024013993959585+0.0011323010996211207j), np.complex128(0.0020690831967854657+0.0012292146246284997j))",-9.691352500737905e-05,-0.00026668179738950724
314.6,"(np.complex128(0.0020660716268180394+0.0012253524255820183j), np.complex128(0.0018020017401141446+0.0011305869842905575j))",9.476544129146075e-05,0.0002640698867038948,"(np.complex128(0.0018020017401141446+0.0011305869842905577j), np.complex128(0.0020660716268180394+0.0012253524255820183j))",-9.476544129146053e-05,-0.0002640698867038948
314.7,"(np.complex128(0.002063106738371466+0.0012216616094457705j), np.complex128(0.00180155707528859+0.0011287636842311566j))",9.28979252146139e-05,0.00026154966308287574,"(np.complex128(0.00180155707528859+0.0011287636842311566j), np.complex128(0.002063106738371466+0.0012216616094457705j))",-9.28979252146139e-05,-0.00026154966308287574
314.8,"(np.complex128(0.0020602270672610517+0.001217948460692092j), np.complex128(0.0018010173863056021+0.001126997967519021j))",9.095049317307097e-05,0.0002592096809554496,"(np.complex128(0.0018010173863056023+0.001126997967519021j), np.complex128(0.0020602270672610517+0.001217948460692092j))",-9.095049317307097e-05,-0.0002592096809554494
